Establecimiento;Tipo;Direccion;Numero;CodigoPostal;Coordenada_X;Coordenada_Y;Altitud;Municipio;Plazas
POZO, EL;RESTAURANTE;GENERAL ICOD-BUENAVISTA, CTRA. (FINCA EL  POZO);0;38470;0;0;0;LOS SILOS;106
POZOS, LOS;CAFETERIA;CTRA.GUAZA-LAS GALLETAS TF-66 KM.11, S/N.;0;38640;0;0;0;ARONA;0
PRADERA, LA;RESTAURANTE;ARRAYANERO, 20;0;38380;0;0;0;LA VICTORIA DE ACENTEJO;145
PRADO;BAR;GENERAL FRANCO, 67 ;0;38000;0;0;0;LA MATANZA DE ACENTEJO;0
PRADOS;CAFETERIA;OASIS, 9 L-B15;0;38660;330177;3104417;8;ARONA;176
PRECIO JUSTO, EL;RESTAURANTE;LA CALETA ;0;38508;0;0;0;GÜIMAR;5
PRESIDENTE;CHURRERIA;MERCADO NTRA. SRA. DE AFRICA, L-31;0;38005;0;0;0;SANTA CRUZ DE TENERIFE;0
PRESIDENTE;BAR;MERCADO NTRA SRA AFRICA PTO 32 EXTERIOR ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;25
PRESIDIO, EL;RESTAURANTE;SANTO DOMINGO, 10 ;0;38400;0;0;0;PUERTO DE LA CRUZ;48
PRESTIGE;HELADERIA;PZA. DEL PATRIOTISMO, 1;0;38005;0;0;0;SANTA CRUZ DE TENERIFE;0
PRIMAVERA;BAR;CALLE EL SOL, 3 (LA ESPERANZA) ;0;38290;0;0;0;EL ROSARIO;0
PRIMERO Y EL ULTIMO, EL (THE FIRST AND LAST);BAR;LITORAL FAÑABE, L-58/60 C.C. URB. PLAYAS DE FAÑABE;0;38670;0;0;0;ADEJE;0
PRIMERO, EL;RESTAURANTE;AVDA. CHAYOFITA, 7 (EDIF. MESEÑA, L-1A) ;0;38640;0;0;0;ARONA;210
PRIMI;RESTAURANTE;PLAZA DEL CASTILLO NEGRO, S/N.;0;38005;0;0;0;SANTA CRUZ DE TENERIFE;150
PRIMITIVA DORTA;BAR;LOMO DE MENA ;0;38590;0;0;0;GÜIMAR;0
PRINCE REGENT;RESTAURANTE;C.C. SUM BEACH (URB. FAÑABE) ;0;38680;0;0;0;ADEJE;96
PRINCE REGENT;BAR;C.C. SUN BEACH (PLAYA FAÑABE)  L-E.1;0;38680;0;0;0;ADEJE;32
PRINCESA DACIL;BAR;SAN SEBASTIAN ;0;38000;0;0;0;GARACHICO;0
PRINCESA DI;BAR;AMERICA SHOPPING, L-8/NIVEL 4 C.C. ;0;38640;0;0;0;ARONA;100
PRINCESA GUACIMARA;BAR;CANDIDA PEÑA BELLO, 16;0;38000;0;0;0;ARONA;0
PRINCESA IBAYA;BAR;CMNO. LA PITERITA, 89;0;38205;0;0;0;LA LAGUNA;0
PRINCESA YBALLA;BAR;URB. PRINCESA YBALLA,BL. 7/L-B (CUESTA) ;0;38000;0;0;0;LA LAGUNA;0
PRINCESA YBALLA;BAR;C/. SAN IGNACIO DE LOYOLA, S/N. (URB. PRINCESA YBALLA, BLOQUE 36 L-2 BAJO);0;38320;0;0;0;LA LAGUNA;0
PRINCESA YBALLA;BAR;PRINCESA YBALLA, BLQ. 7 URB. ;0;38320;0;0;0;LA LAGUNA;0
PRINCIPADO;BAR;C/. EL CARMEN, 1 ;0;38410;0;0;0;LOS REALEJOS;20
PRINCIPADO, EL;RESTAURANTE;AVDA. MELCHOR LUZ, 3 ;0;38400;0;0;0;PUERTO DE LA CRUZ;60
PRINCIPADO, EL;RESTAURANTE;GENERAL ANTEQUERA, 17-BAJO ;0;38004;0;0;0;SANTA CRUZ DE TENERIFE;75
PRINCIPAL;RESTAURANTE;CTRA. GENERAL DE TAMAIMO KM. 2 ;0;38436;0;0;0;SANTIAGO DEL TEIDE;144
PRINCIPE, EL;RESTAURANTE;ACEVIÑO, 12 (URB. LA PAZ) ;0;38400;0;0;0;PUERTO DE LA CRUZ;80
PRINCIPE, EL;BAR;LA HONDURA (C.C. SANTIAGO I, L-102) ;0;38683;0;0;0;SANTIAGO DEL TEIDE;0
PRINCIPES, LOS;RESTAURANTE;TOMAS DE IRIARTE, 4 (URB. LOS PRINCIPES);0;38410;0;0;0;LOS REALEJOS;20
PRINCIPES, LOS;BAR;VIERA Y CLAVIJO, 84 ;0;38410;0;0;0;LOS REALEJOS;30
PRINCIPES, LOS;BAR;SARGENTO PROVISIONAL, 1 ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;0
PRIS, EL;BAR;EL PRIS, 36 ;0;38000;0;0;0;TACORONTE;0
PRISAS;CAFETERIA;HERACLIO SANCHEZ, 6 ;0;38023;0;0;0;LA LAGUNA;60
PRIX, EL;BAR;EL PRIS ;0;38000;0;0;0;TACORONTE;0
PROA, LA;BAR;AVDA. ESPAÑA, S/N. (C.C. TERRANOVA, L-513);0;38670;0;0;0;ADEJE;0
PROCOPIO LUIS;BAR;CUEVA DEL VIENTO (BCO. DOS CAMINOS) ;0;38000;0;0;0;ICOD DE LOS VINOS;0
PROFUMO DI PIZZA;RESTAURANTE;C/LONDRES (C.C. FAÑABE, L-124);0;38670;0;0;0;ADEJE;36
PROPOLIS;BAR;GENERAL ICOD EL ALTO, 88 CTRA. ;0;38410;0;0;0;LOS REALEJOS;0
PROSPERO;BAR;EUSTAQUIO FIGUEROA, 7 ;0;38500;0;0;0;GÜIMAR;8
PROVENZA, LA ;RESTAURANTE;JUAN XXIII, 27 ;0;38650;330971;3104086;10;ARONA;64
PROVENZAL ;RESTAURANTE;IRIARTE, 60 ;0;38400;0;0;0;PUERTO DE LA CRUZ;32
PROVOCON, EL;BAR;RAMBLA GENERAL FRANCO, 143 L-B;0;38001;0;0;0;SANTA CRUZ DE TENERIFE;0
PROYECTOR, EL;BAR;C/. EL DRAGO, 2 (C.C. HLS, L-2E);0;38660;0;0;0;ADEJE;0
PUB 330;PUB;C/. SERRANO, 75;0;38006;0;0;0;SANTA CRUZ DE TENERIFE;0
PUB ACHAMAN;BAR-CAFETERIA;C/ BRUSELAS, S/N - ENTRADA PLAYA FAÑABE;0;38670;0;0;0;ADEJE;627
PUB CHUPITOS;BAR;LA HONDURA, C.C. TENIR, L-6  LOS GIGANTES;0;38683;0;0;0;SANTIAGO DEL TEIDE;0
PUB FAMILIAR DE LINDA, EL (LINDA'S FAMILY PUB);BAR;LAS PALMERAS, C.C., LOCAL15 - PLAYA DE L AS AMERICA;0;38650;0;0;0;ARONA;36
PUB NAI-PAI;BAR;VICTOR ZURITA, 10 PZA. (EDIF. POLSA, L-6);0;38200;0;0;0;LA LAGUNA;0
PUB SAGA;BAR-CAFETERIA;RAMBLA DE SANTA CRUZ (ANTIGUA GENERAL FRANCO), 17 L-BJ;0;38006;0;0;0;SANTA CRUZ DE TENERIFE;49
PUB, EL;PUB;ERNESTO SARTI, 14 AVDA. (RESIDENCIAL OROVERDE PORTAL 3, L-4) TORVISCAS;0;38660;0;0;0;ADEJE;0
PUCHINELA;BAR;C/ MAR EN CALMA, 30, L-2 ;0;38687;0;0;0;GUIA DE ISORA;35
PUEBLO CHICO;BAR;CAMINO CRUZ  DE LOS MARTILLOS, 62 (PARQUE ATRACCIONES PUEBLO CHICO);0;38300;0;0;0;LA OROTAVA;0
PUEBLO, EL;RESTAURANTE;C/ LA MATANZA, 1 ;0;38205;0;0;0;LA LAGUNA;62
PUEBLOCHICO;RESTAURANTE;CAMINO CRUZ DE LOS MARTILLOS, 62;0;38300;0;0;0;LA OROTAVA;90
PUENTE DE LA REINA;RESTAURANTE;CAMINO DEL MAR, 2 ;0;38390;0;0;0;SANTA URSULA;78
PUENTE DE RADAZUL;CAFETERIA;EL CANO  URB. RADAZUL ;0;38108;0;0;0;EL ROSARIO;120
PUENTE DE RADAZUL;RESTAURANTE;EL CANO, S/N. (URB. RADAZUL) ;0;38108;0;0;0;EL ROSARIO;110
PUENTE DE RADAZUL, EL;BAR;EL CANO URB. RADAZUL ;0;38108;0;0;0;EL ROSARIO;0
PUENTE, EL;BAR;LA PILA, 4;0;38410;0;0;0;LOS REALEJOS;20
PUENTE, EL;BAR;GENERAL, 237 CTRA. ;0;38380;0;0;0;LA VICTORIA DE ACENTEJO;30
PUENTE, EL;BAR;C/. GENERAL MOLA, 36;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;25
PUENTE, EL;RESTAURANTE;DE ABAJO, 35 ;0;38680;0;0;0;GUIA DE ISORA;28
PUENTE, EL;TASCA;ARRIBA, 44 ;0;38260;0;0;0;LA LAGUNA;0
PUENTE, EL;RESTAURANTE;CTRA. GENERAL TAGANANA, 10;0;38136;0;0;0;SANTA CRUZ DE TENERIFE;40
PUENTE, EL;BAR;PUERTO DE LA MADERA, 38 ;0;38350;0;0;0;TACORONTE;0
PUENTE, EL;TERRAZA DE VERANO;GENERALISIMO, S/N. AVDA. ;0;38530;0;0;0;CANDELARIA;0
PUENTE, EL ;RESTAURANTE;C/. GENERAL FRANCO, S/N. ;0;38000;0;0;0;LA MATANZA DE ACENTEJO;92
PUENTE, EL;BAR;CTRA. GENERAL VALLE GUERRA ;0;38270;0;0;0;LA LAGUNA;0
PUENTE, EL;RESTAURANTE;CTRA. GENERAL TEJINA-PUNTA DEL HIDALGO, 122;0;38260;0;0;0;LA LAGUNA;70
PUENTE, EL;BAR;EL PUENTE, 14  ;0;38200;0;0;0;LA LAGUNA;0
PUENTE, EL;BAR;OBISPO PEREZ CACERES, 64;0;38500;0;0;0;GÜIMAR;16
PUENTE, EL;BAR;EL PUENTE, 4 ;0;38200;0;0;0;LA LAGUNA;0
PUENTE, EL;RESTAURANTE;LA ZORRIBA, S/N. ;0;38440;0;0;0;LA GUANCHA;80
PUENTE, EL;BAR;EL PUENTE, 148 ;0;38205;0;0;0;LA LAGUNA;0
PUENTE, LA;BAR;LA PUENTE ;0;38000;0;0;0;LA OROTAVA;0
PUENTITO, EL;RESTAURANTE;GONZALEZ RIVAS, 2;0;38611;346780;3106944;227;GRANADILLA DE ABONA;64
PUENTITO, EL;RESTAURANTE;PILON, 23 CTRA. (ATOGO) ;0;38611;0;0;0;GRANADILLA DE ABONA;25
PUERTA DEL SOL;BAR;COLON, 14 AVDA. ;0;38500;0;0;0;GÜIMAR;12
PUERTA VERDE, LA;PUB;AVDA. FRANCISCO LA ROCHE, 41;0;38001;0;0;0;SANTA CRUZ DE TENERIFE;300
PUERTO;BAR;AVDA. V CENTENARIO, 28 (EDIF. SANTIAGO BEACH, L-6) ;0;38683;0;0;0;SANTIAGO DEL TEIDE;16
PUERTO ALTO;BAR;GENERAL LAS ARENAS CTRA. (EDF. AMOS,L-1) ;0;38400;0;0;0;PUERTO DE LA CRUZ;0
PUERTO COLON;SNACK;AVDA. DE COLON, C.C. PUERTO COLON, L-5A;0;38660;0;0;0;ADEJE;47
PUERTO ESCONDIDO;BAR;EL HORNO, 61 ;0;38480;0;0;0;BUENAVISTA DEL NORTE;0
PUERTO NUEVO;RESTAURANTE;VIRTUD, ESQ. ESQUIVEL, S/N ;0;38400;0;0;0;PUERTO DE LA CRUZ;40
PUERTO RICO;BAR;PUERTO RICO, 9 (BDA. BUENOS AIRES) ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;0
PUERTO, EL;RESTAURANTE;AVDA. DE ESPAÑA, S/N. (C.C. LA PINTA, L-8);0;38670;329515;3107324;1;ADEJE;65
PUERTO, EL;RESTAURANTE;AV. MARITIMA, L-7 (URB. PALOMA BEACH) ;0;38650;0;0;0;ARONA;20
PUERTO, EL;RESTAURANTE;FRANCISCO LA ROCHE, 49 AVDA. ;0;38001;0;0;0;SANTA CRUZ DE TENERIFE;42
PUESTA DE SOL;CAFETERIA;C.C. PUEBLO CANARIO LOC. 501 ;0;38660;0;0;0;ADEJE;30
PUESTA DE SOL;CAFETERIA;MARITIMA, 26 L-7A AVDA.;0;38687;0;0;0;GUIA DE ISORA;38
PUESTA DEL SOL;RESTAURANTE;PUERTO MADERA, 40 ;0;38350;0;0;0;TACORONTE;10
PUESTO Nº 24;KIOSCO;PLAZA DE ESPAÑA (ACERA INTERIOR);0;38001;0;0;0;SANTA CRUZ DE TENERIFE;0
PULPITO FRITO, EL;RESTAURANTE;IRIS, 22 BAJO;0;38108;371339;3146959;416;SANTA CRUZ DE TENERIFE;42
PULPITO, EL;BAR;SIMON BOLIVAR, 29 ;0;38000;0;0;0;LA LAGUNA;0
PULPO, EL;RESTAURANTE;GENERAL EL CRUCE CTRA. ;0;38530;0;0;0;CANDELARIA;36
PUMPIDO;BAR;AVDA.TENERIFE,1 ;0;38108;0;0;0;LA LAGUNA;50
PUM-POST;RESTAURANTE;C/ SAN AGUSTIN, 70;0;38410;0;0;0;LOS REALEJOS;0
PUNCH;BAR;CTRA. GENERAL DEL NORTE. EL CANTILLO,165 ;0;38000;0;0;0;TACORONTE;0
PUNCHA, LA;TASCA;AVDA. SANTA CRUZ, 161;0;38611;0;0;0;GRANADILLA DE ABONA;60
PUNTA ABONA;RESTAURANTE;CABILDO INSULAR, 3 AVDA.;0;38588;355552;3110251;4;ARICO;70
PUNTA BRAVA;RESTAURANTE;BENCOMO, 64 ;0;38400;0;0;0;PUERTO DE LA CRUZ;49
PUNTA CANA;BAR;AVDA. LA HABANA, CC SAN TELMO, L-3B;0;38650;0;0;0;ARONA;0
PUNTA CANA;PUB;AVDA. LA HABANA, C.C. SAN TELMO LOCAL 1/2B;0;38640;0;0;0;ARONA;0
PUNTA CANA;BAR;HERNAN CORTES, 38-2º DCHA. (LAS DELICIAS);0;38010;0;0;0;SANTA CRUZ DE TENERIFE;0
PUNTA DE ABONA;BAR;PUNTA DE ABONA ;0;38000;0;0;0;ARICO;0
PUNTA HIDALGO;BAR;HOMICIAN ;0;38000;0;0;0;LA LAGUNA;0
PUNTA PRIETO;BAR;PUNTA PRIETO ;0;38000;0;0;0;GÜIMAR;0
PUNTAL, EL;BAR;CALVO SOTELO, 24 AVDA.  ;0;38205;0;0;0;LA LAGUNA;0
PUNTAL, EL;RESTAURANTE;SANTA CRUZ, 71 AVDA.;0;38500;0;0;0;GÜIMAR;50
PUNTALLANA;BAR;JUAN XXIII, L-7 ;0;38010;0;0;0;SANTA CRUZ DE TENERIFE;50
PUNTALLANA;BAR;TRASERA CERVECERA MAS ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;0
PUNTERO, EL;RESTAURANTE;C/. JESUS DE NAZARENO, 33;0;38003;0;0;0;SANTA CRUZ DE TENERIFE;0
PUNTERO, EL;BAR;CRUZ DE SAN ANTONIO ;0;38000;0;0;0;GRANADILLA DE ABONA;0
PUNTERO, EL;RESTAURANTE;SAN CLEMENTE, 13 ;0;38003;0;0;0;SANTA CRUZ DE TENERIFE;30
PUNTILLA, LA;TASCA;AVDA. DAUTE ESQ. CTRA LA MONTAÑA;0;38480;0;0;0;BUENAVISTA DEL NORTE;50
PUNTO AZUL;BAR;MENDEZ-BLOQUE 1, L-4 ;0;38686;0;0;0;GUIA DE ISORA;0
PUNTO AZUL;CAFETERIA;AVDA. BRUSELAS, 14 (C.C. EL DUQUE, L-31) ;0;38670;0;0;0;ADEJE;97
PUNTO BLANCO;CAFETERIA;SAN ANDRES, S/N. (ED. SAN PEDRO) LA CENT INELA;0;38430;0;0;0;ICOD DE LOS VINOS;65
PUNTO CRIOLLO;BAR;TIZON, 6 ;0;38000;0;0;0;LA LAGUNA;60
PUNTO CRIOLLO;AREPERA;TIZON, 6 ;0;38202;0;0;0;LA LAGUNA;26
PUNTO DE ENCUENTRO;RESTAURANTE;C.C. PARQUE SANTIAGO 3 L-107A;0;38640;28,05526087;-16,73334181;0;ARONA;120
PUNTO DE ENCUENTRO;CAFETERIA;C/. CAÑADA BLANCA, 1 (EDIF. TIMANFAYA I, L-2);0;38632;0;0;0;ARONA;70
PUNTO DE ENCUENTRO;BAR;PADRE ANCHIETA, L-108 PLG.;0;38202;0;0;0;LA LAGUNA;0
PUNTO DE ENCUENTRO;BAR;C/. SORONDONGO, 22 (EDIF. ISORA II, L-1);0;38680;28,20809787;-16,77796841;0;GUIA DE ISORA;35
PUNTO DE ENCUENTRO;BAR;PLAZA GENERAL FRANCO Nº2 ;0;38390;0;0;0;SANTA URSULA;0
PUNTO DE ENCUENTRO;BAR;AVDA, ARQUITECTO GOMEZ CUESTA (C.C. STARCO, L-421);0;38650;0;0;0;ARONA;12
PUNTO DE ENCUENTRO;BAR;PARQUE SANTIAGO III URB. ;0;38660;0;0;0;ARONA;0
PUNTO DE ENCUENTRO (TREFFPUNKT);CAFETERIA;LOS MOLINOS, 44 ;0;38670;0;0;0;ADEJE;30
PUNTO FIJO;BAR;LA PLAZA ;0;38390;0;0;0;SANTA URSULA;0
PUNTO INCONTRO;RESTAURANTE;C/. LA GRACIOSA, 2 (EDIF. MARINEDA, L-9) ;0;38612;0;0;0;GRANADILLA DE ABONA;64
PUNTO LIMITE;PIZZERIA;JOSE RODRIGUEZ AMADOR, 4;0;38260;366726;3157082;281;LA LAGUNA;34
PUNTO Y APARTE;BAR-CAFETERIA;C/ VILLANUEVA, 8 ESQU. C/ EL LOMO, 44;0;38400;0;0;0;PUERTO DE LA CRUZ;16
PUNTO Y COMA;BAR;GENERAL ICOD-BUENAVISTA, 25 CTRA. ;0;38450;0;0;0;GARACHICO;0
PUNTO ZERO;BAR;ARENAS DE TROYA, L-28 C.C.;0;38632;0;0;0;ADEJE;0
PUNTO ZERO;BAR;C.C. ALCAMPO BAJOS;0;38205;0;0;0;LA LAGUNA;0
PUNTO, EL;ZUMERIA;FRANCISCO LA ROCHE, 3 AVDA.;0;38001;0;0;0;SANTA CRUZ DE TENERIFE;3
PUNTO, EL;BAR;CAMINO LA VILLA, 43 ;0;38000;0;0;0;LA LAGUNA;50
PUNTO, EL;BAR;C/.CATEDRAL, 18 - EDF. GALAXIA;0;38200;0;0;0;LA LAGUNA;0
PURA FRUTA;ZUMERIA;GENERAL PORLIER, 39 ;0;38004;0;0;0;SANTA CRUZ DE TENERIFE;0
PURITO, EL;RESTAURANTE;SALAZAR, 128 ;0;38000;0;0;0;LA VICTORIA DE ACENTEJO;70
PUSSY CAT (BESO DE GATO);PUB;LAS FLORITAS, L-1/11 Y 1/12 EDIF. ;0;38660;0;0;0;ARONA;20
PUZOL;BAR;CRTA. DEL PUERTO ;0;38000;0;0;0;GÜIMAR;0
PUZOL;RESTAURANTE;CTRA. EL PUERTITO KM.2'8, 20 (ESTACION SERVICIO MOBIL PUZOL);0;38500;0;0;0;GÜIMAR;104
PWs SPORTS (PWs DEPORTES);RESTAURANTE;VILLA TEIDE, L-36/37 C.C.  ;0;38660;0;0;0;ADEJE;88
PYRAMID PIZZA (PIRAMIDE PIZZA);RESTAURANTE;GENERAL PUERTO SANTIAGO, 18/1 CTRA. ;0;38683;0;0;0;SANTIAGO DEL TEIDE;23
QATAR;BAR;AVDA. ACEVIÑOS, S/N. (EDIF. MASARU, L-38) URB. LA PAZ ;0;38400;0;0;0;PUERTO DE LA CRUZ;350
QATAR STUDIOS;PUB;PROLONG. AVDA.SUECIA, 3 (EDIF. ACUARIUM) ;0;38650;0;0;0;ARONA;0
QUATTROCENTO (CUATROCIENTOS);RESTAURANTE;ANTONIO DOMINGUEZ AVDA.  (EDIF. PORTOSIN, L-8/9/10);0;38650;0;0;0;ARONA;100
QUE FALTABA, EL;RESTAURANTE;HORNO DE LA TEJA, 20 ;0;38380;0;0;0;LA VICTORIA DE ACENTEJO;121
QUE FALTABA, EL;RESTAURANTE;LLANO LA ROSA, 29 ;0;38000;0;0;0;CANDELARIA;120
QUE MAS DA;BAR;PZA. VICTOR ZURITA, 4 (EDIF. POLSA, PTA. 4 L-3) ;0;38200;0;0;0;LA LAGUNA;0
QUE PACHO MAMITA;RESTAURANTE;C/. SIMUN, 95;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;38
QUE PASA;BAR;AVDA. MARITIMA, S/N. (EDIF. MARINEDA, L-6A);0;38620;0;0;0;GRANADILLA DE ABONA;0
QUEEN MARY;BAR;HOTEL AGUAMARINA, L-5 (EL GUINCHO);0;38639;0;0;0;SAN MIGUEL;0
QUEIMADA;TASCA;C/. MEDITERRANEO, 1 (EDIF. PICA, L-8) ;0;38612;0;0;0;GRANADILLA DE ABONA;0
QUEMAHIERRO;RESTAURANTE;C-820 VARIANTE NORTE CTRA. ;0;38430;0;0;0;ICOD DE LOS VINOS;280
QUERENCIA DE DOMINGO, LA;BAR;MARRUECOS, 2;0;38686;0;0;0;GUIA DE ISORA;40
QUEVEDO;BAR;QUEVEDO, 1 (EDIF. GRAN VIA);0;38005;0;0;0;SANTA CRUZ DE TENERIFE;0
QUEVEDOS, LOS;RESTAURANTE;C/ LAS MARCELAS, 2;0;38420;0;0;0;SAN JUAN DE LA RAMBLA;52
QUICO;BAR;SARGENTOS PROVISIONALES, 39 ;0;38010;0;0;0;SANTA CRUZ DE TENERIFE;0
QUICO, CASA;BAR;MARQUES DE CELADA, 52 ;0;38000;0;0;0;LA LAGUNA;0
QUIKO;BAR;JUAN XXIII. L-20 BDA. ;0;38010;0;0;0;SANTA CRUZ DE TENERIFE;0
QUIKO;BAR;LA MARINA, 29 ;0;38000;0;0;0;SANTIAGO DEL TEIDE;0
QUILTY'S HIDEAWAY (EL ESCONDITE DE QUILTY);RESTAURANTE;ESMERALDA, L-20 C.C. ;0;38678;0;0;0;ADEJE;60
QUINQUE, EL;BAR;GENERAL, 42-2 CTRA. (LA POLVORA) ;0;38380;0;0;0;LA VICTORIA DE ACENTEJO;0
QUINTA CRESPO;RESTAURANTE;NUEVA-SAN JUAN, 161 CTRA.  ;0;38350;0;0;0;TACORONTE;40
QUINTA PARK, LA;RESTAURANTE;LA QUINTA PARK, 4 URB. ;0;38000;0;0;0;SANTA URSULA;400
QUINTA PARK, LA;BAR;URB. LA QUINTA, 4 ;0;38000;0;0;0;SANTA URSULA;0
QUINTA ROJA, LA;HOTEL RURAL;GLORIETA SAN FRANCISCO, S/N. ;0;38450;0;0;0;GARACHICO;0
QUINTA, LA;RESTAURANTE;MANUEL RAVELO, 2 (C.C. PLAYA DE LA ARENA, L-18);0;38683;319415;3124107;11;SANTIAGO DEL TEIDE;64
QUINTA, LA;BAR;LA QUINTA URB.  ;0;38620;0;0;0;SAN MIGUEL;12
QUINTA, LA;RESTAURANTE;LA QUINTA URB. ;0;38390;0;0;0;SANTA URSULA;96
QUINTANA;BAR;EL ROSARIO, 17 CTRA. ;0;38000;0;0;0;LA LAGUNA;0
QUINTERCON, S.L.;BAR-CAFETERIA;CTRA. GENERAL DEL NORTE, ESQ. SANTA ANA S/N;0;38330;0;0;0;LA LAGUNA;0
QUINTERO;RESTAURANTE;SANTA CRUZ, 171 AVDA. ;0;38611;0;0;0;GRANADILLA DE ABONA;160
QUINTERO;BAR;B, 25 ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;0
QUINTERO;BAR;GUANCHE, 48 ;0;38390;0;0;0;SANTA URSULA;0
QUINTERO;BAR;GENERAL SANJURJO ;0;38350;0;0;0;TACORONTE;20
QUINTERO;BAR;SANTA CLARA, BLQ. 4, L-21 ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;0
QUINTERO;BAR;CAMINO VALLADO, 2. TRANSV. DERECHA ;0;38000;0;0;0;LA LAGUNA;0
QUINTERO;BAR;FERNANDEZ NAVARRO, 1 ;0;38003;0;0;0;SANTA CRUZ DE TENERIFE;12
QUINTO JINETE, EL;BAR;LAS DEHESAS, 62 ;0;38400;0;0;0;PUERTO DE LA CRUZ;23
QUINTUMA;CAFETERIA;CTRA. GENERAL SANTA CRUZ-LAGUNA, 65 (VISTABELLA);0;38320;0;0;0;LA LAGUNA;73
QUINTUMA II;CAFETERIA;GENERAL S/C-LAGUNA, 375 CTRA. ;0;38320;0;0;0;LA LAGUNA;18
QUIOSCO LAS MANZANILLAS;BAR;PLAZA LAS MANZANILLAS, S/N ;0;38000;0;0;0;LOS SILOS;0
QUIOSCO PLAYA TORVISCAS;BAR;CENTRO COSTA TORVISCAS ;0;38679;0;0;0;ADEJE;25
QUIOSCO PLAZA SAN JOSE;KIOSCO;DOMINGO REYES AFONSO, S/N. PZA.;0;38420;0;0;0;SAN JUAN DE LA RAMBLA;0
QUIOSCO T5;KIOSCO;PLAYA DE LAS TERESITAS ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;0
QUITAPENAS;CIBER CAFE;PLAYA DEL MORO URB. ;0;38000;0;0;0;EL ROSARIO;0
QUIXOTE;RESTAURANTE;VILLAMAR APTOS. ;0;38660;0;0;0;ADEJE;0
QUO VADIS;RESTAURANTE;C/ ACCESO VERA DE ERQUES, 32;NULL;NULL;0;0;0;GUIA DE ISORA;20
R1 DE ABRIL;BAR;NUÑEZ DE BALBOA, 13 ;0;38000;0;0;0;SANTA CRUZ DE TENERIFE;0
R2;BAR;ARQUITECTO GOMEZ CUESTA , G9 (URB. EL PARADERO, L-2);0;38660;0;0;0;ARONA;0
RABBIT (CONEJO);CAFETERIA;AVDA. EUGENIO DOMINGUEZ, S/N. (C.C. PUEBLO CANARIO, L-452);0;38660;0;0;0;ADEJE;60
RACIMO DE UVAS;BAR;PENETRACION AVDA. EDF. LOS CRISTIANOS,3 ;0;38000;0;0;0;ARONA;0
RACING;BAR;CUESTA DE LA VILLA, 127 ;0;38390;0;0;0;SANTA URSULA;0
RACKETT´S;BAR;C.C. MALIBU PARK, L-20 (SAN EUGENIO) ;0;38000;0;0;0;ADEJE;54
RAFA;BAR;C.C. APOLO - LOCAL-11 ;0;38000;0;0;0;ARONA;0
RAFAEL GIL;BAR;EL RAVELO ;0;38000;0;0;0;EL SAUZAL;0
RAFAEL GIL GONZALEZ;BAR;LAS CABEZADAS (GRANO DE ORO) ;0;38000;0;0;0;EL ROSARIO;0
RAFFLES;BAR;C.C. CHAPARRAL FASE I ;0;38631;0;0;0;ARONA;0
RAFFLES STEAK HOUSE;RESTAURANTE;LAGUNA PARK L-16.17 (SAN EUGENIO) ;0;38660;0;0;0;ADEJE;40
RAG'S, DISCO PUB;BAR;CC. STARCA, 130 ;0;38000;0;0;0;ARONA;0
RAH RAH'S (FALDA ANIMADORAS);RESTAURANTE;C/. HMNO. PEDRO DE BETHENCOURT, 2 (C.C. APOLO, L-45);0;38650;0;0;0;ARONA;0
RAICES;RESTAURANTE;C/. CASTELLON DE LA PLANA, 20 ;0;38005;0;0;0;SANTA CRUZ DE TENERIFE;20
RAICES, LAS;RESTAURANTE;GENERAL LAS CAÑADAS KM. 10 CTRA. ;0;38290;0;0;0;EL ROSARIO;80
RAJISSIMO;CAFETERIA;PLAZA DEL DUQUE, L-B48 C.C.;0;38660;0;0;0;ADEJE;108
RAJITA;BAR;SAN SEBASTIAN, 5 ;0;38200;0;0;0;LA LAGUNA;35
RALLY CAR;BAR;GENERAL LA CRUZ SANTA, 6 CTRA. ;0;38410;0;0;0;LOS REALEJOS;24
RALLY II;BAR;GENERAL, 41 CTRA. (LA POLVORA) ;0;38380;0;0;0;LA VICTORIA DE ACENTEJO;30
RALLY´S;RESTAURANTE;LA POSTURA (EDIF. VERA I) ;0;38000;0;0;0;ADEJE;46
RALLYE I;BAR;GENERAL, 89 CTRA.;0;38370;0;0;0;LA MATANZA DE ACENTEJO;0
RALY, EL;BAR;APTOS. CHAYOFITA (COSTA DE SILENCIO) ;0;38650;0;0;0;ARONA;30
RAMAL, EL;CAFETERIA;EL RAMAL, 6;0;38260;0;0;0;LA LAGUNA;93
RAMAL, EL;RESTAURANTE;GENERAL EL RAMAL, 2 CTRA. ;0;38300;0;0;0;LA OROTAVA;66
RAMBLA;RESTAURANTE;GENERAL FRANCO, 4 ;0;38000;0;0;0;ADEJE;56
